internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
213044705,Chimarrichthys davidi,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,SISORIDAE,Chimarrichthys,davidi,,,,,"Sauvage, 1874",
213319691,Colpophyllia breviserialis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Colpophyllia,breviserialis,,,,,"Milne Edwards &amp; Haime, 1849","Based on morphological observations, Zlatarski and Estalella (1982), Bouchon and Laborel (1986) and Fenner (1993) concluded that&#160;<em>Colpophyllia breviserialis</em> should not be treated as a valid species separate from <em>C. natans</em>&#160;but it is considered valid according to Reyes <em>et al. </em>(2010) and the WoRMS online database (accessed February 2022). According to Spathias (2017), a taxonomic revision of the <em>Colpophyllia </em>genus that is underway is intended to resolve the uncertain status of <em>C. breviserialis</em>."
214180025,Xerocrassa lacipensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Xerocrassa,lacipensis,,,,,"Torres Alba &amp; Quintana Cardona, 2021",
214253576,Caseolus pittae,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Caseolus,pittae,,,,,"(Paiva, 1866)","The species was originally described as <em>Helix pittae</em> by Paiva in 1866, and not as <em>Helix</em> (<em>Discula</em>) <em>polymorpha</em> var. δ <em>pittae </em>as stated in Wollaston (1878) (refer to <em>Actinella</em> <em>fecundaerrata </em>in Teixeira<em> et al.</em> 2019). In Bank<em> et al. </em>(2002), it was referred to as <em>Caseolus</em> (<em>Caseolus</em>?) <em>innominatus pittae</em>, but the basis of record was amended to <em>Caseolus</em> (<em>Caseolus</em>?) <em>pittae </em>(Paiva, 1866) in Teixeira<em> et al.</em> (2019) where lectotypes where designated. That nomenclature was then followed in Cameron <em>et al.</em> (2021)."
214417427,Rhynchobatus mononoke,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINIDAE,Rhynchobatus,mononoke,,,,,"Koeda, Itou, Yamada &amp; Motomura, 2020",
214418407,Glaucostegus younholeei,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,GLAUCOSTEGIDAE,Glaucostegus,younholeei,,,,,"Habib &amp; Islam, 2021","This species was recently described by Habib and Islam (2021). It is similar to, and sympatric with, <em>Glaucostegus granulatus</em> in Bangladesh, but the description of the new species does not change the taxonomic concept of <em>G. granulatus</em>."
205786762,Altigena discognathoides,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Altigena,discognathoides,,,,,"(Nichols &amp; Pope, 1927)",
205788489,Anabarilius brevianalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,XENOCYPRIDIDAE,Anabarilius,brevianalis,,,,,"Zhou &amp; Cui, 1992",
17028,Phocoena sinus,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,PHOCOENIDAE,Phocoena,sinus,,,,,"Norris &amp; McFarland, 1958","Genetic (Rosel <em>et al</em>. 1995) and morphological (Brownell <em>et al.</em> 1987) data suggest that Vaquitas are most closely related to porpoises in South America. Genetic data suggest divergence from two sister taxa (Burmeister’s Porpoise, <em>Phocoena spinipinnis</em> and Spectacled Porpoise <em>Australophocaena dioptrica</em>) in the Pleistocene (i.e., at least 2.5 million years ago)."
214611849,Rhagophthalmus hiemalis,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,RHAGOPHTHALMIDAE,Rhagophthalmus,hiemalis,,,,,"Yiu, 2017",
214612705,Oculogryphus chenghoiyanae,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,LAMPYRIDAE,Oculogryphus,chenghoiyanae,,,,,"Yiu &amp; Jeng, 2018",
41573,Microcebus berthae,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,berthae,,,,,"Rasoloarison, Goodman &amp; Ganzhorn, 2000","<em>Microcebus berthae </em>is the name given to the diminutive Rufous-colored Mouse Lemur from Kirindy/CFPF, originally called <em>M. myoxinus </em>by Schmid and Kappeler (1994)."
39801,Presbytis femoralis,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Presbytis,femoralis,,,,,"(Martin, 1838)","<em>Presbytis femoralis</em> formerly was regarded as a subspecies of <em>P. melalophos</em> (Thorington and Groves 1970, Medway 1983, Napier 1985, Oates <em>et al</em>. 1994), but later was recognized as a species with three subspecies: <em>P. f. femoralis</em>, <em>P. f. percura</em> and <em>P. f. robinsoni</em> (Groves 2001, Meyer <em>et al</em>. 2011, Groves and Roos 2013, Roos <em>et al</em>. 2014).<br/><br/>Genetic data suggested that at least <em>P. f. femoralis</em> and <em>P. f. robinsoni</em> were different species (Ang 2010, Nijman 2019), which also agreed with their morphological characters. However, resolving all subspecies-level boundaries within banded langurs required data for <em>P. f. percura</em>, which was the least studied and only found in the Riau Province in Sumatra (Rizaldi <em>et al</em>. 2019). Complete mitochondrial genomes were later obtained for <em>P. f. percura</em> in the wild, and based on multiple species delimitation algorithms (PTP, ABGD, Objective Clustering) applied to a dataset covering 40 species and 43 subspecies of Asian colobines, all three subspecies of banded langurs were resurrected to species (Ang <em>et al</em>. 2020).<br/><br/><em>Presbytis femoralis </em>was described by Martin (1838) based on specimens collected by Raffles (1821) from Singapore. However, Martin (1838) gave the distribution as ""Sumatra etc."", not mentioning Singapore explicitly, resulting in some confusion over the actual type locality (Miller 1934, Low and Lim 2015). Miller (1934) determined Singapore as the actual type locality, and the secretariat of the International Code of Zoological Nomenclature confirmed the authorship of <em>P. femoralis </em>as Martin, the year of publication as 1838, and the type locality as Singapore (Low and Lim 2015).<br/><br/><em>Presbytis femoralis</em> is uniform black on the dorsum with a white band traversing down the chest and abdomen, the inside of the humeri from the axilla, and the inside of the thighs (Raffles 1821, Martin 1838, Groves 2001). In contrast to the adult pelage, infants are born with a white coat with a broad black band from the head, along the spine, to the tail, and intersected by a black band passing along the shoulders to the outer surfaces of both forearms, forming a distinctive cruciform (cross-like) black pattern on the dorsum. A faint black line runs from the dark spinal stripe along the hind legs to the feet. The crown and facial hair are completely white from the frontal view. The forehead is slightly dark compared to the pale colour of the face (Pocock 1928, Ang <em>et al</em>. 2010)."
215164369,Kinosternon vogti,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,KINOSTERNIDAE,Kinosternon,vogti,,,,,"López-Luna, Cupul-Magaña, Escobedo-Galván, González-Hernández, Centenero-Alcalá, Rangel-Mendoza, Ramírez-Ramírez &amp; Cazares-Hernández, 2018","López-Luna <em>et al</em>. (2018, 2021) described and characterized this range-restricted mud turtle (<em>Kinosternon vogti</em>) from the coastal Bahía de Banderas region of Jalisco, Mexico. Based on morphologic and genetic analysis it is most closely related to <em>K. cora</em>,&#160;<em>K. chimalhuaca and&#160;</em><em>K. hirtipes</em>."
156812,Azorivitrina angulosa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VITRINIDAE,Azorivitrina,angulosa,,,,,"(Morelet, 1860)",This group was revised in Mordan and Frias Martins (2001).
19595,Rhinopithecus brelichi,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus,brelichi,,,,,"(Thomas, 1903)","<em>Rhinopithecus brelichi</em> was formerly considered a subspecies of <em>Rhinopithecus roxellana</em>, but is now accepted as specifically distinct (Groves 2001)."
171935,Unio tumidiformis,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Unio,tumidiformis,,,,,"Castro, 1885 ","<em>Unio tumidiformis </em>was considered by Haas (1969) to be a junior synonym of <em>Unio crassus</em> and to belong to the subspecies <em>Unio crassus batavus</em>, which joined the French and Iberian populations of <em>Unio crassus</em>. It was considered a junior synonym of&#160;<em>Unio crassus</em> until the end of the 20th century. Since then, the taxonomy of the Iberian populations of <em>Unio crassus</em> has been revised based on molecular, morphological and reproductive characters, showing that they are well differentiated from those of northern and central Europe (Reis and Araujo 2009). Therefore, the Iberian populations of <em>Unio crassus </em>were included in a species redescribed as <em>Unio tumidiformis</em>, a valid and separate species from <em>Unio crassus</em> (Reis and Araujo 2009)."
60166,Glaucostegus granulatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,GLAUCOSTEGIDAE,Glaucostegus,granulatus,,,,,"(Cuvier, 1829)","Changes to the systematics of <em>Rhinobatos</em>&#160;elevated the subgenus <em>Glaucostegus</em> to full generic status and placed this genus into a family of its own: Glaucostegidae (Compagno 2005, Last <em>et al</em>. 2016a).&#160;This species is often confused with <em>Glaucostegus typus</em> and Pacific Ocean records of <em>G. granulatus</em> are probably <em>G. typus</em>. A newly-described species,&#160;<em>Glaucostegus younholeei </em>Habib &amp; Islam, 2021, is sympatric with&#160;<em>G. granulatus</em> in Bangladesh but the description of the new species does not change the taxonomic concept of&#160;<em>G. granulatus</em>."
10714,Hypogeomys antimena,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Hypogeomys,antimena,,,,,"A. Grandidier, 1869","A second species of <em>Hypogeomys</em> is known from the subfossil record. <em>Hypogeomys australis</em> was still extant 4,400 years ago, and once occurred from southeastern Madagascar north to at least the Antsirabe region (Goodman and Rakotondravony 1996)."
22726273,Otidiphaps insularis,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Otidiphaps,insularis,,,,,"Salvin &amp; Godman, 1883","<em>Otidiphaps nobilis, O. aruensis, O. cervicalis</em>&#160;and&#160;<em>O. insularis</em>&#160;(del Hoyo and Collar 2014) were previously lumped as&#160;<em>O. nobilis</em>&#160;following Sibley and Monroe (1990, 1993)."
216617275,Myotis nimbaensis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,nimbaensis,,,,,"Simmons, Flanders, Fils, Parker, Suter, Bamba, Douno, Keita, Morales, &amp; Frick, 2021","Species first described in 2021 after two individuals were caught in the Nimba Mountains in January 2018 as part of a biodiversity assessment. While <em>Myotis nimbaensis</em> shares similar features with three other large <em>Myotis</em> (subgenus Chrysopteron) species with orange dorsal fur occur in Africa (<em>M. tricolor</em>, <em>M. welwitschii</em>, and <em>M. morrisi</em>), it is easily distinguishable due to its body size and various color patterns (Simmons <em>et al.</em> 2021)."
217304776,Rhodeus cyanorostris,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,ACHEILOGNATHIDAE,Rhodeus,cyanorostris,,,,,"Li, Liao &amp; Arai, 2020",
217305225,Sinorhodeus microlepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,ACHEILOGNATHIDAE,Sinorhodeus,microlepis,,,,,"Li, Liao &amp; Arai, 2017",
184017,Azurina eupalama,ANIMALIA,CHORDATA,ACTINOPTERYGII,NOT ASSIGNED,POMACENTRIDAE,Azurina,eupalama,,,,,"Heller &amp; Snodgrass, 1903",
17081,Ranacephala hogei,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,CHELIDAE,Ranacephala,hogei,,,,,"(Mertens, 1967)",
21652,Testudo kleinmanni,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,kleinmanni,,,,,"Lortet, 1883","Synonym = <i>Testudo leithii</i> Günther, 1869 (non <i>Testudo leithii</i> Carter, 1852)). The species was classified into the subgenus <i>Pseudotestudo</i> by Loveridge and Williams (1957). This subgeneric name is nonapplicable for <i>T. kleinmanni</i> because the taxon was based on juvenile characters not retained into adulthood (Bour 1989)."
218810273,Paleonura coalescens,ANIMALIA,ARTHROPODA,COLLEMBOLA,PODUROMORPHA,NEANURIDAE,Paleonura,coalescens,,,,,"Cassagnau, 1996",
184498,Corrosella pallaryi,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Corrosella,pallaryi,,,,,"(Ghamizi, Vala &amp; Bouka, 1997)",
184707,Corrosella marocana,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Corrosella,marocana,,,,,"Pallary, 1921","The species' assessment change between 2007 and 2022 was the result of (i) systematic work: the species was previously published as&#160;<em>Hydrobia marocana</em>&#160;(Pallary 1921) and was reported from four localities two of them were in Algeria (Ghamizi 1998).&#160;Boulaassafer&#160;<em>et al.&#160;</em>2021 reported recent systematic findings which led to assigning the species to the genus&#160;<em>Corrosella&#160;</em>(), since the genus is very restricted to freshwater springs, it is highly endemic and unlikely to be the same species in Algeria.&#160;Boulaassafer&#160;<em>et al.&#160;</em>2021 restrict the presence of&#160;<em>C. marocana</em>&#160;in Morocco. The species is now restricted to ditches and irrigation canals where individuals were found in very low abundance attached to stones or dead branches."
219108170,Mercuria tingitana,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Mercuria,tingitana,,,,,"Glöer, Boeters &amp; Walther, 2015",
219108349,Corrosella mahouchii,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Corrosella,mahouchii,,,,,"Boulaassafer, Ghamizi &amp; Delicado, 2021",
219108845,Corrosella wakrimi,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Corrosella,wakrimi,,,,,"Boulaassafer, Ghamizi &amp; Delicado, 2021",
219109156,Corrosella atlasensis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Corrosella,atlasensis,,,,,"Boulaassafer, Ghamizi &amp; Delicado, 2021",
219109204,Pseudamnicola ramosae,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,ramosae,,,,,"Boulaassafer, Ghamizi, Machordom &amp; Delicado, 2020",
172011,Canariella jandiaensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CANARIELLIDAE,Canariella,jandiaensis,,,,,"Ibáñez &amp; Ponte-Lira, 2006",
236,Acipenser sinensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,sinensis,,,,,"Gray, 1835","<span style=""font-weight: bold;""></span>The Chinese Sturgeon <span style=""font-style: italic;"">Acipenser sinensis</span> is restricted to the main channel of the  Yangtze and the Pearl rivers and the East and South China Seas. Though there is  still disagreement about the taxonomy of the Pearl and Yangtze River  populations, Chinese scholars commonly divide Chinese Sturgeon into two  populations; one is the Pearl River Chinese Sturgeon, which spawns in spring, and is close to  dying out. The other is the Yangtze River Chinese Sturgeon, which spawns in autumn and  still maintains a certain amount below the Gezhouba Dam."
78516799,Hynobius glacialis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,glacialis,,,,,"Lai &amp; Lue, 2008",
219556728,Porites hadramauti,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,hadramauti,,,,,"Benzoni &amp; Terraneo, 2019",
219971410,Candidula conglomeratica,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Candidula,conglomeratica,,,,,"Bodon, Cianfanelli, Chueca &amp; Pfenninger, 2020",
76032926,Metafruticicola pieperi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HYGROMIIDAE,Metafruticicola,pieperi,,,,,"Bank, E. Gittenberger &amp; Neubert, 2013",
51061021,Nototriton picucha,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Nototriton,picucha,,,,,"Townsend, Medina-Flores, Murillo &amp; Austin, 2011",
6721,Discula tabellata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Discula,tabellata,,,,,"(R.T. Lowe, 1852)",
6729,Discula tectiformis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Discula,tectiformis,,,,,"(G.B. Sowerby I, 1824)",
10834,Insulivitrina reticulata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VITRINIDAE,Insulivitrina,reticulata,,,,,"Mousson, 1872",The family Vitrinidae in the Canary Islands was treated by Valido <em>et al</em>. (1999).
15019,Obelus despreauxii,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Obelus,despreauxii,,,,,"(d'Orbigny, 1839)",The genus <em>Obelus </em>was revised by Ibáñez <em>et al.</em> (2003).
156421,Trochoidea cucullus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Trochoidea,cucullus,,,,,"(E. von Martens, 1873)",
193420,Hemicycla eurythyra,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICIDAE,Hemicycla,eurythyra,,,,,"(O. Boettger, 1908)",
15447,Orcula fuchsi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ORCULIDAE,Orcula,fuchsi,,,,,"Zimmermann, 1931",
11655,Leptaxis wollastoni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HYGROMIIDAE,Leptaxis,wollastoni,,,,,"(R.T. Lowe, 1852)","Seddon (2008) reported that Wollaston (1878) and Waldén (1983) noted that var. <em>subdubia</em> is apparently intermediate between <em>L. wollastoni</em> and <em>L. nivosa</em>; both authors nonetheless treated <em>wollastoni</em> as a distinct species. The intermediate is only found in a very small area on Pico do Concelho, whereas in most parts of their ranges, the two species are clearly and distinctly separable. The subfossil shells from the Quaternary deposits below Pico do Concelho are larger than the living shells.<br/><br/>Mandahl-Barth (1950) treated the population of Ilheu de Fora off the eastern coast as a distinct subspecies. MolluscaBase (2025) recognises two subspecies, <em>Leptaxis wollastoni </em>ssp. <em>forensis </em>(Wollaston, 1878) and <em>Leptaxis wollastoni </em>ssp. <em>wollastoni </em>(R.T. Lowe, 1852)"
9878,Hemicycla plicaria,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICIDAE,Hemicycla,plicaria,,,,,"(Lamarck, 1816)",
11467,Leiostyla falknerorum,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,LAURIIDAE,Leiostyla,falknerorum,,,,,"Bank, Groh &amp; Ripken, 2002","This species was previously assessed under the name <em>Leiostyla laevigata</em>. Bank <em>et al</em>. (2002) proposed <em>Leiostyla falknerorum</em> nom. nov. as a new name for <em>Pupa laevigata</em> Lowe, 1852 as they considered it to be preoccupied by <em>Pupa laevigata</em> von Gallenstein, 1848. This name was known to Pilsbry (1922-26) and Waldén (1983), who both considered it a forgotten name."
100682075,Wollastonaria klausgrohi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Wollastonaria,klausgrohi,,,,,"De Mattia &amp; Neiber, 2018",
3998,Caseolus subcalliferus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Caseolus,subcalliferus,,,,,"(Reeve, 1854)",
156887,Liburnica harpya,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICIDAE,Liburnica,harpya,,,,,"(Subai, 1995)",
157231,Xerogyra fiorii,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Xerogyra,fiorii,,,,,"(Alzona &amp; Alzona Bisacchi, 1938)",
170897,Leiostyla tesselata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,LAURIIDAE,Leiostyla,tesselata,,,,,"(Morelet, 1860)",
220531739,Pristurus assareen,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Pristurus,assareen,,,,,"Burriel-Carranza, Koppetsch, Garcia-Porta &amp; Carranza, 2025","This species was previously included within&#160;<em>Pristurus rupestris</em>, but was found to be a separate species, with its description in preparation (S. Carranza pers. comm. September 2022). The species is sympatric with <em>P. rupestris</em>."
19879,Samoana abbreviata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Samoana,abbreviata,,,,,"(Mousson, 1869)","This species seems closely related to <em>Samoana conica</em>, but its shells are dextral, whereas those of <em>S. conica</em> are sinistral. Its shell is generally yellowish-green in colour. It is the least common of the three Tutuila partulids."
221733873,Sicista severtzovi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SMINTHIDAE,Sicista,severtzovi,,,,,"Ognev, 1935","Formerly considered as a subspecies of <em>Sicista subtilis</em>, but now recognized as a separate species based on caryotype and DNA data (Kovalskaya <em>et al. </em>2011, Lebedev <em>et al.</em> 2020)."
20492,Spermophilus suslicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Spermophilus,suslicus,,,,,"(Güldenstaedt, 1770)","There are two chromosome races of this species: <em>Spermophilus suslicus </em><em>odessanus</em> (36 chromosomes) and <em>S</em><em>permophilus</em><em> suslicus </em><em>sensu stricto</em> (34 chromosomes). These are separated by the Dnieper River. Sometimes considered as separate species, genetic and acoustic data support the integrity of both races into one species (Matrosova <em>et al</em>. 2016)."
19199315,Andrena labiatula,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,labiatula,,,,,"Osytshnjuk, 1993",
13307133,Colletes merceti,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,COLLETIDAE,Colletes,merceti,,,,,"Noskiewicz, 1936",
13311682,Flavipanurgus merceti,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Flavipanurgus,merceti,,,,,"(Vachal, 1910)",
19198593,Ammobates dusmeti,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Ammobates,dusmeti,,,,,"Popov, 1951","The taxonomic status of <em>Ammobates handlirschi</em> (Friese, 1895), a close north African relative to <em>A. dusmeti,</em> needs to be confirmed by more comprehensive study, especially by methods of population biology based on DNA."
212578768,Mercuria corsensis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Mercuria,corsensis,,,,,"Boeters &amp; Falkner, 2017","This species was described in 2017, based on a reanalysis of material from the type locality. The species from this location was originally identified as the Sardinian species <em>Mercuria zopissa</em> in Falkner <em>et al.</em> (2002), and occupies a habitat that has changed since first collection and hence population was considered to be declining and maybe now be extinct (Boeters and Falkner 2017)."
212430554,Bythinella kyriaki,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BYTHINELLIDAE,Bythinella,kyriaki,,,,,"Glöer &amp; Reuselaars, 2020",
212431898,Bythinella petrosensis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BYTHINELLIDAE,Bythinella,petrosensis,,,,,"Glöer &amp; Reuselaars, 2020",
49023500,Daphniola eptalophos,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Daphniola,eptalophos,,,,,"Radea, 2011",
212471470,Belgrandia jordaoi,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Belgrandia,jordaoi,,,,,"G.A. Holyoak, D.T. Holyoak &amp; da Costa Mendes, 2017",
22720742,Loxioides bailleui,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Loxioides,bailleui,,,,,"(Oustalet, 1877)",
70330181,Plecturocebus vieirai,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Plecturocebus,vieirai,,,,,"(Gualda-Barros, Nascimento &amp; Amaral, 2012)","Considering molecular, morphological and biogeographic evidence, Byrne <em>et al</em>. (2016) proposed new genus-level systematics for the former arrangement of <em>Callicebus</em> species from Hershkovitz (1990): <em>Cheracebus</em> Byrne <em>et al.</em> 2016 genus for the species in the Orinoco, Negro and upper Amazon basins;&#160;<em>Callicebus</em> Thomas, 1903 genus for the species in the Atlantic Forest; and <em>Plecturocebus</em> Byrne <em>et al.</em> 2016 genus for the species in the Amazon basin and Chaco.<br/><br/><em>Plecturocebus vieirai</em> was described in 2012 from three localities in Pará State, Brazil (type locality: Renato River, a tributary of the right bank of the Teles Pires river, near the city of Cláudia, Mato Grosso; 11° 33' 00.15"" S, 55° 10' 59.98"" W) (Gualda-Barros <em>et al. </em>2012), in an area formerly attributed to <em>P. moloch </em>sensu Hershkovitz (1990)<em>.</em> The Vieira’s titi monkey is currently known to occur west of the Xingu River, east of the Iriri and Teles Pires rivers, southward to the headwaters of the Xingu and Teles Pires rivers, until the border between Amazonia–Cerrado biomes (Costa-Araújo <em>et al. </em>in press), and it is sister taxon to <em>P. moloch </em>(Boubli <em>et al. </em>2019).<p><em></em></p>"
9002,Geocapromys ingrahami,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Geocapromys,ingrahami,,,,,"(J.A. Allen, 1891)",
22720753,Pseudonestor xanthophrys,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Pseudonestor,xanthophrys,,,,,"Rothschild, 1893",
225253519,Tinodes serifos,ANIMALIA,ARTHROPODA,INSECTA,TRICHOPTERA,PSYCHOMYIIDAE,Tinodes,serifos,,,,,"Malicky, 1984",
225647059,Tegenaria schmalfussi,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,AGELENIDAE,Tegenaria,schmalfussi,,,,,"Brignoli, 1976",
16084623,Oropodisma lagrecai,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Oropodisma,lagrecai,,,,,"Willemse, 1979",
16084523,Oropodisma willemsei,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Oropodisma,willemsei,,,,,"La Greca &amp; Messina, 1976",
45463463,Eupholidoptera feri,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Eupholidoptera,feri,,,,,"Koçak &amp; Kemal, 2010",
135825,Speleomantes sarrabusensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,sarrabusensis,,,,,"Lanza, Leo, Forti, Cimmaruta, Caputo &amp; Nascetti, 2001","Lanza <em>et al</em>. (2001) described this taxon as a subspecies of <em>Speleomantes imperialis</em>, but it was elevated to species status by Carranza <em>et al</em>. (2007)."
241,Acipenser mikadoi,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,mikadoi,,,,,"Hilgendorf, 1892","The taxonomic status of the species has only recently been clarified. Previously, it was  considered conspecific with North American Green Sturgeon (<span style=""font-style: italic;"">A. medirostris</span>)  (Shmigirilov <em>et al.</em> 2007)."
225,Acipenser nudiventris,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,nudiventris,,,,,"Lovetsky, 1828",
228,Acipenser schrenckii,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,schrenckii,,,,,"Brandt, 1869",
231299266,Catonetria caeca,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Catonetria,caeca,,,,,"Millidge &amp; Ashmole, 1994",
6506,Desmana moschata,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Desmana,moschata,,,,,"(Linnaeus, 1758)",This is the only representative of its genus.
